SP,3500709,AGUDOS,35227161,LUIZ ODASSI NETO PROF EMEF
SP,3500709,AGUDOS,35246323,FAUSTO DE MARCO PROF EMEF
SP,3500709,AGUDOS,35300597,MARIA DE NAZARE CRECHE E ESCOLA
SP,3500709,AGUDOS,35437797,JOSE OCTAVIANI FILHO VEREADOR EMEFEI
SP,3500709,AGUDOS,35440000,FAAG COLEGIO
SP,3500709,AGUDOS,35634876,SEBASTIAO FUNCHAL EMEFEI CRECHE
SP,3500709,AGUDOS,35905859,NILZA MARIA SANTAREM PASCHOAL PROFA
SP,3500758,ALAMBARI,35036912,EDUARDO SOARES PROF
SP,3500758,ALAMBARI,35057927,LUCIANO JOSE RAMOS EMEIF
SP,3500758,ALAMBARI,35091686,JEFFERSON DE JESUS ARRUDA DE OLIVEIRA EMEI
SP,3500758,ALAMBARI,35243632,TIAGO DE JESUS MARTINS EMEIEF
SP,3500758,ALAMBARI,35243644,JOSE GRACA EMEIEF
SP,3500758,ALAMBARI,35243668,NIVALDO LAZARO DO CARMO CUBAS EMEF
SP,3500808,ALFREDO MARCONDES,35031896,FILOMENA SCATENA CHRISTOFANO
SP,3500808,ALFREDO MARCONDES,35209272,ROSANGELA LIMA DA SILVA EMEI
SP,3500808,ALFREDO MARCONDES,35247303,MUNDO ENCANTADO CRECHE MUNICIPAL
SP,3500907,ALTAIR,35028228,OVIDIO DE SOUZA DIAS
SP,3500907,ALTAIR,35236494,MARIA DE QUADROS DO PRADO CRECHE MUNICIPAL
SP,3500907,ALTAIR,35239773,MARIA BAPTISTA DE CASTRO PROFESSORA EMEF
SP,3500907,ALTAIR,35652568,RITA DIAS FERRAZ BATISTA PROFA PEM
SP,3501004,ALTINOPOLIS,35022901,ANTONIO BARREIROS PROF
SP,3501004,ALTINOPOLIS,35074536,MONTEIRO LOBATO CENTRO COMUNITARIO EMEI
SP,3501004,ALTINOPOLIS,35124679,CARLOS DRUMOND DE ANDRADE COLEGIO
SP,3501004,ALTINOPOLIS,35176459,DINAMICA ESCOLA
SP,3501004,ALTINOPOLIS,35210134,ALAYDE DE FIGUEIREDO PALMA CANASSA EMEFEI
SP,3501004,ALTINOPOLIS,35210146,EMIRENA VIEIRA DA FONSECA FIGUEIREDO EMEI
SP,3501004,ALTINOPOLIS,35220899,CARMEM MIGUEL VICARI EMEF
SP,3501004,ALTINOPOLIS,35220905,GERALDO TROSSEL PADRE EMEF
SP,3501004,ALTINOPOLIS,35239781,JOAQUIM DA CUNHA CORONEL EMEF
SP,3501004,ALTINOPOLIS,35281360,ERMELINDA ROSALINA SAMMARCO DE FIGUEIREDO EMEFEI
SP,3501004,ALTINOPOLIS,35664765,GABRIELA DOS REIS EMEI R
SP,3501103,ALTO ALEGRE,35030326,DIOGO GARCIA MARTINS EXPEDICIONARIO
SP,3501103,ALTO ALEGRE,35062522,MUNDO ENCANTADO EMEI
SP,3501103,ALTO ALEGRE,35172066,SANTA ISABEL CRECHE
SP,3501103,ALTO ALEGRE,35436379,ALTO ALEGRE DE EMEF
SP,3501103,ALTO ALEGRE,35436380,SAO MARTINHO D OESTE EMEF
SP,3501103,ALTO ALEGRE,35436392,MARIA RAMOS GONZALES PROFA EMEF
SP,3501103,ALTO ALEGRE,35650833,PINGO DE GENTE EMEI
SP,3501152,ALUMINIO,35016020,HONORINA RIOS DE CARVALHO MELLO
SP,3501152,ALUMINIO,35078612,VICENTE BOTTI EM
SP,3501152,ALUMINIO,35078633,JOSE JOAQUIM DA SILVA EM
SP,3501152,ALUMINIO,35111818,SESI 192 CENTRO EDUCACIONAL
SP,3501152,ALUMINIO,35192363,ANTONIO ERMIRIO DE MORAES ESCOLA SENAI
SP,3501152,ALUMINIO,35204109,BENEDITA FURQUIM DIAS CRECHE MUNICIPAL
SP,3501152,ALUMINIO,35204110,ROBERTO NEY NOVAES DE FIGUEIREDO DR E M
SP,3501152,ALUMINIO,35204122,MANOEL NETTO FILHO EM
SP,3501152,ALUMINIO,35211412,JOAO DE ALMEIDA EM
SP,3501152,ALUMINIO,35240138,ANTONIO DE CASTRO FIGUEIROA ENG E M
SP,3501152,ALUMINIO,35240151,RODOVALHO COMENDADOR E M
SP,3501152,ALUMINIO,35274227,ISAURA KRUGER PROFA EM
SP,3501152,ALUMINIO,35281608,JOSE JESUS PAES EM
SP,3501202,ALVARES FLORENCE,35028952,GERALDO ALVES MACHADO PROF
SP,3501202,ALVARES FLORENCE,35234187,NILZA COSTA RODRIGUES PROFA CENTRO MUN DE EDUCACAO
SP,3501202,ALVARES FLORENCE,35234199,FLAVIO OLIVIO DE CAMARGO PROF EMEIEF
SP,3501202,ALVARES FLORENCE,35317081,CENTRO DE CONVIVENCIA INFANTIL
SP,3501301,ALVARES MACHADO,35031948,ANGELICA DE OLIVEIRA PROFA
SP,3501301,ALVARES MACHADO,35043138,MARCIO DE SOUZA E MELLO MARECHAL DO AR
SP,3501301,ALVARES MACHADO,35065407,APARECIDA MARQUES VACCARO EMEIF
SP,3501301,ALVARES MACHADO,35071031,TEREZA ITO POLIDORIO PROFA EMEIF
SP,3501301,ALVARES MACHADO,35117109,SESI 348 CENTRO EDUCACIONAL
SP,3501301,ALVARES MACHADO,35196939,RECANTO DO AMANHECER CENTRO DE EDUCACAO INFANTIL
SP,3501301,ALVARES MACHADO,35209284,EVA SOARES BOIGUES CRECHE MUNICIPAL
SP,3501301,ALVARES MACHADO,35209296,VO LAU CRECHE MUNICIPAL
SP,3501301,ALVARES MACHADO,35209302,JOSE LOURENCO DA SILVA CRECHE MUNICIPAL
SP,3501301,ALVARES MACHADO,35218698,ALVARES MACHADO EMEIF
SP,3501301,ALVARES MACHADO,35218704,FRANCO MONTORO GOVERNADOR EMEIF
SP,3501301,ALVARES MACHADO,35267776,MARIO COVAS GOVERNADOR EMEIF
SP,3501301,ALVARES MACHADO,35267788,MARCIA HELENA FERNANDEZ DE ARAUJO PROFA EMEIF
SP,3501301,ALVARES MACHADO,35267797,JOSE MOLINA VEREADOR EMEIF
SP,3501301,ALVARES MACHADO,35299085,MERCEDES SANCHES YAMAFUKO PROFA EMEIF
SP,3501301,ALVARES MACHADO,35802505,GENESIS COLEGIO
SP,3501301,ALVARES MACHADO,35802803,AQUARELA ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL
SP,3501400,ALVARO DE CARVALHO,35033510,RAFAEL PAES DE BARROS DOUTOR
SP,3501400,ALVARO DE CARVALHO,35075516,FLAVIO ASSIS SOARES EMEI
SP,3501400,ALVARO DE CARVALHO,35176473,CENTRO SOCIAL MARIANO DE ALVARO DE CARVALHO
SP,3501400,ALVARO DE CARVALHO,35226476,MARIO COVAS GOVERNADOR EMEF
SP,3501509,ALVINLANDIA,35033376,JOSE BONIFACIO DO COUTO
SP,3501509,ALVINLANDIA,35075528,VIRGINIA RANGEL PEREIRA EMEI
SP,3501509,ALVINLANDIA,35228412,ARIANE NOGUEIRA DIAS CRECHE
SP,3501509,ALVINLANDIA,35278646,JOSE BONIFACIO DO COUTO EMEF
SP,3501608,AMERICANA,35011873,LUIZ HIPOLITO PROFESSOR
SP,3501608,AMERICANA,35016949,OCTAVIO SOARES DE ARRUDA PROF
SP,3501608,AMERICANA,35016950,RISOLETA LOPES ARANHA PROFA
SP,3501608,AMERICANA,35016962,SILVINO JOSE DE OLIVEIRA PROF
SP,3501608,AMERICANA,35016974,SAO VICENTE DE PAULO
SP,3501608,AMERICANA,35016998,ALCINDO SOARES DO NASCIMENTO PROF
SP,3501608,AMERICANA,35017139,MARIA JOSE DE MATTOS GOBBO PROFA
SP,3501608,AMERICANA,35017140,MARIO PATARRA FRATTINI PROF
SP,3501608,AMERICANA,35017152,MAURA ARRUDA GUIDOLIN PROFA
SP,3501608,AMERICANA,35017164,JOAO DE CASTRO GONCALVES DR
SP,3501608,AMERICANA,35017176,MAGI MONSENHOR
SP,3501608,AMERICANA,35017188,ARY MENEGATTO PROF
SP,3501608,AMERICANA,35017197,DELMIRA DE OLIVEIRA LOPES PROFA
SP,3501608,AMERICANA,35017206,HEITOR PENTEADO DR
SP,3501608,AMERICANA,35017218,DILECTA CENEVIVA MARTINELLI PROFA
SP,3501608,AMERICANA,35017224,JOAO XXIII
SP,3501608,AMERICANA,35017322,JOAO SOLIDARIO PEDROSO PROF
SP,3501608,AMERICANA,35017334,OLYMPIA BARTH DE OLIVEIRA PROFA
SP,3501608,AMERICANA,35017346,GERMANO BENENCASE MAESTRO
SP,3501608,AMERICANA,35037928,SINESIA MARTINI PROFA
SP,3501608,AMERICANA,35039846,ANTONIO ZANAGA PREFEITO
SP,3501608,AMERICANA,35042473,CONSTANTINO AUGUSTO PINKE PROF
SP,3501608,AMERICANA,35042481,MARCELINO TOMBI PROF
SP,3501608,AMERICANA,35042493,JONAS CORREA DE ARRUDA FILHO PROF
SP,3501608,AMERICANA,35045500,CLARICE COSTA CONTI PROFA
SP,3501608,AMERICANA,35045962,POLIVALENTE DE AMERICANA ETE
SP,3501608,AMERICANA,35047004,HYLDA PARDO DE OLIVEIRA PROFA
SP,3501608,AMERICANA,35049897,BENTO PENTEADO DOS SANTOS PROF
SP,3501608,AMERICANA,35058567,MAJOI CRECHE
SP,3501608,AMERICANA,35058579,PHILOMENA MAGALY MAKLUF ROSSETTI PROFA CIEP
SP,3501608,AMERICANA,35058592,OCTAVIO CESAR BORGHI PROF CIEP
SP,3501608,AMERICANA,35058609,ONIVA DE MOURA BRIZOLA PROFA CIEP
SP,3501608,AMERICANA,35058610,ANISIO SPINOLA TEIXEIRA PROF CIEP
SP,3501608,AMERICANA,35058622,ARACATI EMEI
SP,3501608,AMERICANA,35058634,ARACARI EMEI
SP,3501608,AMERICANA,35058646,CASA DA CRIANCA ARACY
SP,3501608,AMERICANA,35058661,INDAIA EMEI
SP,3501608,AMERICANA,35058671,MANAI EMEI
SP,3501608,AMERICANA,35058695,JACINA EMEI
SP,3501608,AMERICANA,35058713,MARACA CRECHE
SP,3501608,AMERICANA,35058725,CORIMBO EMEI
SP,3501608,AMERICANA,35058737,CECI EMEI
SP,3501608,AMERICANA,35058750,POTIRA EMEI
SP,3501608,AMERICANA,35058762,SABIA EMEI
SP,3501608,AMERICANA,35060616,BACURI EMEI
SP,3501608,AMERICANA,35060628,BORE EMEI
SP,3501608,AMERICANA,35060653,TANGARA EMEI
SP,3501608,AMERICANA,35082764,BATUIRA EMEI
SP,3501608,AMERICANA,35084761,PATURI EMEI
SP,3501608,AMERICANA,35086216,PATATIVA EMEI
SP,3501608,AMERICANA,35092356,CURUMIM EMEI
SP,3501608,AMERICANA,35092368,CARANDA EMEI
SP,3501608,AMERICANA,35112094,DOM BOSCO COLEGIO SALESIANO
SP,3501608,AMERICANA,35112100,JARDIM COLEGIO
SP,3501608,AMERICANA,35112124,DPEDRO II COLEGIO
SP,3501608,AMERICANA,35112215,SESI 101 CENTRO EDUCACIONAL
SP,3501608,AMERICANA,35125040,SESI 422 CENTRO EDUCACIONAL
SP,3501608,AMERICANA,35125647,INDEPENDENTE DE AMERICANA CENTRO EDUCACIONAL
SP,3501608,AMERICANA,35125659,AMERICANA INSTITUTO EDUCACIONAL DE
SP,3501608,AMERICANA,35126688,MEU CANTINHO ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35132007,ANTARES COLEGIO
SP,3501608,AMERICANA,35140600,POLITEC COLEGIO
SP,3501608,AMERICANA,35144502,CEZANNE DE AMERICANA COLEGIO
SP,3501608,AMERICANA,35147734,JOAO BAPTISTA SALLES DA SILVA PROF ESCOLA SENAI
SP,3501608,AMERICANA,35153230,ANGLO CAMPINAS COLEGIO UNID AMERICANA
SP,3501608,AMERICANA,35159797,ALGODAO DOCE ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35159803,SAPEQUINHA ESCOLA EDUCACAO INFANTIL
SP,3501608,AMERICANA,35159815,ESTACAO VIVER ESCOLA DE EDUCACAO INFANTIL E ENS FUNDAMENTAL
SP,3501608,AMERICANA,35159827,MORANGUINHO ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35159839,CASINHA ENCANTADA ESCOLA EDUCACAO INFANTIL
SP,3501608,AMERICANA,35160945,POLARIS ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35160957,PEQUENO MUNDO ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35164811,CATATAU CENTRO EDUCACIONAL
SP,3501608,AMERICANA,35166686,ADVENTISTA DE AMERICANA ESCOLA
SP,3501608,AMERICANA,35174269,ALADDIN ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35174282,MORAES COLEGIO
SP,3501608,AMERICANA,35174294,AMERICANA COLEGIO
SP,3501608,AMERICANA,35174324,ARCA DE NOE ESCOLA EDUCACAO INFANTIL
SP,3501608,AMERICANA,35186326,GIZ DE CERA INSTITUTO DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35186338,MUNDO MAGICO ESCOLA EDUCACAO INFANTIL
SP,3501608,AMERICANA,35197944,JACY EMEI
SP,3501608,AMERICANA,35197981,MARY ARAUJO SCURO CRECHE
SP,3501608,AMERICANA,35197993,SASA SOCIEDADE DE ASSISTENCIA SOCIAL DE AMERICANA
SP,3501608,AMERICANA,35198018,FUNDACAO LETICIA DUARTE
SP,3501608,AMERICANA,35198024,VILA SAO VICENTE DE PAULO DE AMERICANA
SP,3501608,AMERICANA,35200554,CUNHATHAI EMEI
SP,3501608,AMERICANA,35212714,CAIC CRECHE MUNICIPAL
SP,3501608,AMERICANA,35222012,SYLVINO CHINELLATO CAIC PROF
SP,3501608,AMERICANA,35222021,DARCY RIBEIRO EMEF
SP,3501608,AMERICANA,35228060,PAULO FREIRE EMEF
SP,3501608,AMERICANA,35233134,ANAJA CRECHE MUNICIPAL
SP,3501608,AMERICANA,35233146,MAIRA CASA DA CRIANCA
SP,3501608,AMERICANA,35233161,CHUI CRECHE MUNICIPAL
SP,3501608,AMERICANA,35233171,CURIMA CRECHE MUNICIPAL
SP,3501608,AMERICANA,35233249,TAPERA CRECHE MUNICIPAL
SP,3501608,AMERICANA,35233250,TARAGUA CASA DA CRIANCA
SP,3501608,AMERICANA,35233262,MANACA CASA DA CRIANCA
SP,3501608,AMERICANA,35245951,FLORESTAN FERNANDES PROF EMEF
SP,3501608,AMERICANA,35248447,ARAUNA CASA DA CRIANCA
SP,3501608,AMERICANA,35249361,CASA DA CRIANCA ARAPIRANGA
SP,3501608,AMERICANA,35255178,PITAGORAS ESCOLA TECNICA
SP,3501608,AMERICANA,35259901,MICROCAMP ESCOLA DE EDUCACAO PROFISSIONAL
SP,3501608,AMERICANA,35260137,METROPOLITAN INSTITUTO
SP,3501608,AMERICANA,35264039,VISAO COLEGIO TECNICO EDUCACIONAL
SP,3501608,AMERICANA,35265391,ART E DESIGN ESCOLA
SP,3501608,AMERICANA,35271871,CASA DA CRIANCA CURIO
SP,3501608,AMERICANA,35278622,GRAUNA CASA DA CRIANCA
SP,3501608,AMERICANA,35280975,MILTON SANTOS PROF CENTRO INTEGRADO EDUCACAO PUBLICA
SP,3501608,AMERICANA,35283435,PITANGA CASA DA CRIANCA
SP,3501608,AMERICANA,35283447,URUPE CASA DA CRIANCA
SP,3501608,AMERICANA,35283459,TAHIRA CASA DA CRIANCA
SP,3501608,AMERICANA,35283460,JURITI CASA DA CRIANCA
SP,3501608,AMERICANA,35283472,PANAMBY CASA DA CRIANCA
SP,3501608,AMERICANA,35283484,CASA DA CRIANCA BITU
SP,3501608,AMERICANA,35287210,MEIRE ADRIANE ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35287222,BRASILEIRO DE EDUCACAO COLEGIO
SP,3501608,AMERICANA,35297793,MARIA NILDE MASCELLANI CENTRO INTEGRADO DE EDUC PUBLICA
SP,3501608,AMERICANA,35395304,ANA NERY DE AMERICANA INSTITUTO TECNICO
SP,3501608,AMERICANA,35410081,CASELLA E TALASSO ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35429132,SAO DOMINGOS CENTRO DE ORIENTACAO HUMANA
SP,3501608,AMERICANA,35431148,LAR DA MAE ESPERANCA BERCARIO
SP,3501608,AMERICANA,35431151,REINO DE SIMBA ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35435442,MARIA FRIZZARIN PROFA
SP,3501608,AMERICANA,35435454,MARIA DO CARMO AUGUSTI PROFA
SP,3501608,AMERICANA,35441961,MONTEIRO LOBATO LAR ESCOLA
SP,3501608,AMERICANA,35442159,BURITI CRECHE MUNICIPAL
SP,3501608,AMERICANA,35442999,CARLOS BENITO FRANCHI ASSOCIACAO
SP,3501608,AMERICANA,35447808,BOSQUE ESCOLA DO
SP,3501608,AMERICANA,35449912,CRECHE MUNICIPAL WANDA POLO MULLER
SP,3501608,AMERICANA,35450212,VO ANTONIETA LAR ESCOLA
SP,3501608,AMERICANA,35452865,NINHO ESCOLA DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35805609,TIGRAO EEI
SP,3501608,AMERICANA,35805610,ROLA BOLA EEI E ARTESANAL AMERICANA
SP,3501608,AMERICANA,35805622,ALIANCA ESCOLA EDUCACAO INFANTIL
SP,3501608,AMERICANA,35805634,PASSO A PASSO CENTRO DE EDUCACAO INFANTIL
SP,3501608,AMERICANA,35903760,ANTONIETA GHIZINI LENHARE PROFA
SP,3501608,AMERICANA,35903772,NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA
SP,3501608,AMERICANA,35907285,ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA
SP,3501608,AMERICANA,35907297,IDALINA GRANDIN MIRANDOLA PROFA
SP,3501608,AMERICANA,35918854,ANNA PERES DA SILVA PROFESSORA
SP,3501608,AMERICANA,35921567,WILSON CAMARGO PROF
SP,3501608,AMERICANA,35922183,SEBASTIANA PAIE RODELLA PROFA
SP,3501608,AMERICANA,35925883,JARDIM DO LAGO
SP,3501707,AMERICO BRASILIENSE,35021830,DINORA MARCONDES GOMES PROFA
SP,3501707,AMERICO BRASILIENSE,35042778,ALZIRA DIAS DE TOLEDO PIZA PROFA
SP,3501707,AMERICO BRASILIENSE,35167873,RAIO DE SOL CENTRO EDUCACIONAL
SP,3501707,AMERICO BRASILIENSE,35171888,CAROLINA OMETTO PAVAN CER
SP,3501707,AMERICO BRASILIENSE,35193355,MARIA IMACULADA ESCOLA DE ED INFANTIL E ENSINO FUNDAMENTAL
SP,3501707,AMERICO BRASILIENSE,35211941,SIMONE IRENE PAVAO CER
SP,3501707,AMERICO BRASILIENSE,35211953,SHIRLEY PIEROBON NEUBHAHER CER
